

334.201657, 270.332402, 403.446593, 334.019553
331.255064, 354.131285, 401.973297, 380.946927
491.844383, 407.762570, 569.929098, 360.835196
584.662063, 437.930168, 661.273481, 391.002793
727.571823, 427.874302, 720.205341, 391.002793
737.884899, 273.684358, 740.831492, 270.332402
593.501842, 236.812849, 658.326888, 263.628492
493.317680, 216.701117, 575.822284, 283.740223
225.177716, 216.701117, 231.070902, 277.036313
178.032228, 206.645251, 147.093002, 290.444134
